n,area_type,y,value
Nepal,town,2012,0.26866842105263156
Nepal,town,2013,0.2660368421052631
Nepal,town,2014,0.2634052631578947
Nepal,town,2015,0.2607736842105263
Nepal,town,2016,0.2581421052631579
Nepal,town,2017,0.25551052631578947
Nepal,town,2018,0.25287894736842104
Nepal,town,2019,0.2502473684210526
Nepal,town,2020,0.2476157894736842
Nepal,town,2021,0.24498421052631578
Nepal,town,2022,0.24235263157894738
Nepal,town,2023,0.23972105263157895
Nepal,town,2024,0.23708947368421052
Nepal,town,2025,0.2344578947368421
Nepal,town,2026,0.23182631578947369
Nepal,town,2027,0.22919473684210526
Nepal,town,2028,0.22656315789473683
Nepal,town,2029,0.22393157894736843
Nepal,town,2030,0.2213
Nepal,town,2031,0.21955
Nepal,town,2032,0.2178
Nepal,town,2033,0.21605
Nepal,town,2034,0.2143
Nepal,town,2035,0.21255
Nepal,town,2036,0.2108
Nepal,town,2037,0.20904999999999999
Nepal,town,2038,0.20729999999999998
Nepal,town,2039,0.20554999999999998
Nepal,town,2040,0.20379999999999998
Nepal,town,2041,0.20205
Nepal,town,2042,0.20029999999999998
Nepal,town,2043,0.19855
Nepal,town,2044,0.1968
Nepal,town,2045,0.19505
Nepal,town,2046,0.1933
Nepal,town,2047,0.19155
Nepal,town,2048,0.1898
Nepal,town,2049,0.18805
Nepal,town,2050,0.1863
Nepal,town,2051,0.1863
Nepal,town,2052,0.1863
Nepal,town,2053,0.1863
Nepal,town,2054,0.1863
Nepal,town,2055,0.1863
Nepal,town,2056,0.1863
Nepal,town,2057,0.1863
Nepal,town,2058,0.1863
Nepal,town,2059,0.1863
Nepal,town,2060,0.1863
Nepal,town,2061,0.1863
Nepal,town,2062,0.1863
Nepal,town,2063,0.1863
Nepal,town,2064,0.1863
Nepal,town,2065,0.1863
Nepal,town,2066,0.1863
Nepal,town,2067,0.1863
Nepal,town,2068,0.1863
Nepal,town,2069,0.1863
Nepal,town,2070,0.1863
Nepal,town,2071,0.1863
Nepal,town,2072,0.1863
Nepal,town,2073,0.1863
Nepal,town,2074,0.1863
Nepal,town,2075,0.1863
Nepal,town,2076,0.1863
Nepal,town,2077,0.1863
Nepal,town,2078,0.1863
Nepal,town,2079,0.1863
Nepal,town,2080,0.1863
Nepal,town,2081,0.1863
Nepal,town,2082,0.1863
Nepal,town,2083,0.1863
Nepal,town,2084,0.1863
Nepal,town,2085,0.1863
Nepal,town,2086,0.1863
Nepal,town,2087,0.1863
Nepal,town,2088,0.1863
Nepal,town,2089,0.1863
Nepal,town,2090,0.1863
Nepal,town,2091,0.1863
Nepal,town,2092,0.1863
Nepal,town,2093,0.1863
Nepal,town,2094,0.1863
Nepal,town,2095,0.1863
Nepal,town,2096,0.1863
Nepal,town,2097,0.1863
Nepal,town,2098,0.1863
Nepal,town,2099,0.1863
Nepal,town,2100,0.1863
Pakistan,city,2011,0.332
Pakistan,city,2012,0.3293684210526316
Pakistan,city,2013,0.32673684210526316
Pakistan,city,2014,0.32410526315789473
Pakistan,city,2015,0.32147368421052636
Pakistan,city,2016,0.3188421052631579
Pakistan,city,2017,0.3162105263157895
Pakistan,city,2018,0.31357894736842107
Pakistan,city,2019,0.31094736842105264
Pakistan,city,2020,0.3083157894736842
Pakistan,city,2021,0.30568421052631584
Pakistan,city,2022,0.3030526315789474
Pakistan,city,2023,0.300421052631579
Pakistan,city,2024,0.29778947368421055
Pakistan,city,2025,0.2951578947368421
Pakistan,city,2026,0.2925263157894737
Pakistan,city,2027,0.2898947368421053
Pakistan,city,2028,0.2872631578947369
Pakistan,city,2029,0.28463157894736846
Pakistan,city,2030,0.28200000000000003
Pakistan,city,2031,0.28025000000000005
Pakistan,city,2032,0.2785
Pakistan,city,2033,0.27675000000000005
Pakistan,city,2034,0.275
Pakistan,city,2035,0.27325000000000005
Pakistan,city,2036,0.2715
Pakistan,city,2037,0.26975000000000005
Pakistan,city,2038,0.268
Pakistan,city,2039,0.26625000000000004
Pakistan,city,2040,0.2645
Pakistan,city,2041,0.26275000000000004
Pakistan,city,2042,0.261
Pakistan,city,2043,0.25925000000000004
Pakistan,city,2044,0.2575
Pakistan,city,2045,0.25575000000000003
Pakistan,city,2046,0.254
Pakistan,city,2047,0.25225000000000003
Pakistan,city,2048,0.2505
Pakistan,city,2049,0.24875000000000003
Pakistan,city,2050,0.24700000000000003
Pakistan,city,2051,0.24700000000000003
Pakistan,city,2052,0.24700000000000003
Pakistan,city,2053,0.24700000000000003
Pakistan,city,2054,0.24700000000000003
Pakistan,city,2055,0.24700000000000003
Pakistan,city,2056,0.24700000000000003
Pakistan,city,2057,0.24700000000000003
Pakistan,city,2058,0.24700000000000003
Pakistan,city,2059,0.24700000000000003
Pakistan,city,2060,0.24700000000000003
Pakistan,city,2061,0.24700000000000003
Pakistan,city,2062,0.24700000000000003
Pakistan,city,2063,0.24700000000000003
Pakistan,city,2064,0.24700000000000003
Pakistan,city,2065,0.24700000000000003
Pakistan,city,2066,0.24700000000000003
Pakistan,city,2067,0.24700000000000003
Pakistan,city,2068,0.24700000000000003
Pakistan,city,2069,0.24700000000000003
Pakistan,city,2070,0.24700000000000003
Pakistan,city,2071,0.24700000000000003
Pakistan,city,2072,0.24700000000000003
Pakistan,city,2073,0.24700000000000003
Pakistan,city,2074,0.24700000000000003
Pakistan,city,2075,0.24700000000000003
Pakistan,city,2076,0.24700000000000003
Pakistan,city,2077,0.24700000000000003
Pakistan,city,2078,0.24700000000000003
Pakistan,city,2079,0.24700000000000003
Pakistan,city,2080,0.24700000000000003
Pakistan,city,2081,0.24700000000000003
Pakistan,city,2082,0.24700000000000003
Pakistan,city,2083,0.24700000000000003
Pakistan,city,2084,0.24700000000000003
Pakistan,city,2085,0.24700000000000003
Pakistan,city,2086,0.24700000000000003
Pakistan,city,2087,0.24700000000000003
Pakistan,city,2088,0.24700000000000003
Pakistan,city,2089,0.24700000000000003
Pakistan,city,2090,0.24700000000000003
Pakistan,city,2091,0.24700000000000003
Pakistan,city,2092,0.24700000000000003
Pakistan,city,2093,0.24700000000000003
Pakistan,city,2094,0.24700000000000003
Pakistan,city,2095,0.24700000000000003
Pakistan,city,2096,0.24700000000000003
Pakistan,city,2097,0.24700000000000003
Pakistan,city,2098,0.24700000000000003
Pakistan,city,2099,0.24700000000000003
Pakistan,city,2100,0.24700000000000003
Pakistan,large_city,2011,0.5427
Pakistan,large_city,2012,0.5479631578947368
Pakistan,large_city,2013,0.5532263157894737
Pakistan,large_city,2014,0.5584894736842105
Pakistan,large_city,2015,0.5637526315789473
Pakistan,large_city,2016,0.5690157894736841
Pakistan,large_city,2017,0.574278947368421
Pakistan,large_city,2018,0.5795421052631579
Pakistan,large_city,2019,0.5848052631578947
Pakistan,large_city,2020,0.5900684210526316
Pakistan,large_city,2021,0.5953315789473683
Pakistan,large_city,2022,0.6005947368421052
Pakistan,large_city,2023,0.605857894736842
Pakistan,large_city,2024,0.6111210526315789
Pakistan,large_city,2025,0.6163842105263158
Pakistan,large_city,2026,0.6216473684210526
Pakistan,large_city,2027,0.6269105263157895
Pakistan,large_city,2028,0.6321736842105262
Pakistan,large_city,2029,0.6374368421052631
Pakistan,large_city,2030,0.6426999999999999
Pakistan,large_city,2031,0.6461999999999999
Pakistan,large_city,2032,0.6496999999999999
Pakistan,large_city,2033,0.6531999999999999
Pakistan,large_city,2034,0.6567
Pakistan,large_city,2035,0.6601999999999999
Pakistan,large_city,2036,0.6637
Pakistan,large_city,2037,0.6671999999999999
Pakistan,large_city,2038,0.6707
Pakistan,large_city,2039,0.6741999999999999
Pakistan,large_city,2040,0.6777
Pakistan,large_city,2041,0.6811999999999999
Pakistan,large_city,2042,0.6846999999999999
Pakistan,large_city,2043,0.6881999999999999
Pakistan,large_city,2044,0.6916999999999999
Pakistan,large_city,2045,0.6951999999999999
Pakistan,large_city,2046,0.6986999999999999
Pakistan,large_city,2047,0.7021999999999999
Pakistan,large_city,2048,0.7056999999999999
Pakistan,large_city,2049,0.7091999999999998
Pakistan,large_city,2050,0.7126999999999999
Pakistan,large_city,2051,0.7126999999999999
Pakistan,large_city,2052,0.7126999999999999
Pakistan,large_city,2053,0.7126999999999999
Pakistan,large_city,2054,0.7126999999999999
Pakistan,large_city,2055,0.7126999999999999
Pakistan,large_city,2056,0.7126999999999999
Pakistan,large_city,2057,0.7126999999999999
Pakistan,large_city,2058,0.7126999999999999
Pakistan,large_city,2059,0.7126999999999999
Pakistan,large_city,2060,0.7126999999999999
Pakistan,large_city,2061,0.7126999999999999
Pakistan,large_city,2062,0.7126999999999999
Pakistan,large_city,2063,0.7126999999999999
Pakistan,large_city,2064,0.7126999999999999
Pakistan,large_city,2065,0.7126999999999999
Pakistan,large_city,2066,0.7126999999999999
Pakistan,large_city,2067,0.7126999999999999
Pakistan,large_city,2068,0.7126999999999999
Pakistan,large_city,2069,0.7126999999999999
Pakistan,large_city,2070,0.7126999999999999
Pakistan,large_city,2071,0.7126999999999999
Pakistan,large_city,2072,0.7126999999999999
Pakistan,large_city,2073,0.7126999999999999
Pakistan,large_city,2074,0.7126999999999999
Pakistan,large_city,2075,0.7126999999999999
Pakistan,large_city,2076,0.7126999999999999
Pakistan,large_city,2077,0.7126999999999999
Pakistan,large_city,2078,0.7126999999999999
Pakistan,large_city,2079,0.7126999999999999
Pakistan,large_city,2080,0.7126999999999999
Pakistan,large_city,2081,0.7126999999999999
Pakistan,large_city,2082,0.7126999999999999
Pakistan,large_city,2083,0.7126999999999999
Pakistan,large_city,2084,0.7126999999999999
Pakistan,large_city,2085,0.7126999999999999
Pakistan,large_city,2086,0.7126999999999999
Pakistan,large_city,2087,0.7126999999999999
Pakistan,large_city,2088,0.7126999999999999
Pakistan,large_city,2089,0.7126999999999999
Pakistan,large_city,2090,0.7126999999999999
Pakistan,large_city,2091,0.7126999999999999
Pakistan,large_city,2092,0.7126999999999999
Pakistan,large_city,2093,0.7126999999999999
Pakistan,large_city,2094,0.7126999999999999
Pakistan,large_city,2095,0.7126999999999999
Pakistan,large_city,2096,0.7126999999999999
Pakistan,large_city,2097,0.7126999999999999
Pakistan,large_city,2098,0.7126999999999999
Pakistan,large_city,2099,0.7126999999999999
Pakistan,large_city,2100,0.7126999999999999
Pakistan,town,2011,0.1253
Pakistan,town,2012,0.12266842105263158
Pakistan,town,2013,0.12003684210526315
Pakistan,town,2014,0.11740526315789473
Pakistan,town,2015,0.1147736842105263
Pakistan,town,2016,0.11214210526315789
Pakistan,town,2017,0.10951052631578947
Pakistan,town,2018,0.10687894736842105
Pakistan,town,2019,0.10424736842105263
Pakistan,town,2020,0.1016157894736842
Pakistan,town,2021,0.09898421052631579
Pakistan,town,2022,0.09635263157894736
Pakistan,town,2023,0.09372105263157894
Pakistan,town,2024,0.09108947368421053
Pakistan,town,2025,0.0884578947368421
Pakistan,town,2026,0.08582631578947368
Pakistan,town,2027,0.08319473684210527
Pakistan,town,2028,0.08056315789473684
Pakistan,town,2029,0.07793157894736841
Pakistan,town,2030,0.07529999999999999
Pakistan,town,2031,0.07354999999999999
Pakistan,town,2032,0.07179999999999999
Pakistan,town,2033,0.07004999999999999
Pakistan,town,2034,0.06829999999999999
Pakistan,town,2035,0.06655
Pakistan,town,2036,0.0648
Pakistan,town,2037,0.06305
Pakistan,town,2038,0.06129999999999999
Pakistan,town,2039,0.05954999999999999
Pakistan,town,2040,0.05779999999999999
Pakistan,town,2041,0.05604999999999999
Pakistan,town,2042,0.05429999999999999
Pakistan,town,2043,0.052549999999999986
Pakistan,town,2044,0.050799999999999984
Pakistan,town,2045,0.04904999999999999
Pakistan,town,2046,0.04729999999999999
Pakistan,town,2047,0.045549999999999986
Pakistan,town,2048,0.043799999999999985
Pakistan,town,2049,0.04204999999999999
Pakistan,town,2050,0.04029999999999999
Pakistan,town,2051,0.04029999999999999
Pakistan,town,2052,0.04029999999999999
Pakistan,town,2053,0.04029999999999999
Pakistan,town,2054,0.04029999999999999
Pakistan,town,2055,0.04029999999999999
Pakistan,town,2056,0.04029999999999999
Pakistan,town,2057,0.04029999999999999
Pakistan,town,2058,0.04029999999999999
Pakistan,town,2059,0.04029999999999999
Pakistan,town,2060,0.04029999999999999
Pakistan,town,2061,0.04029999999999999
Pakistan,town,2062,0.04029999999999999
Pakistan,town,2063,0.04029999999999999
Pakistan,town,2064,0.04029999999999999
Pakistan,town,2065,0.04029999999999999
Pakistan,town,2066,0.04029999999999999
Pakistan,town,2067,0.04029999999999999
Pakistan,town,2068,0.04029999999999999
Pakistan,town,2069,0.04029999999999999
Pakistan,town,2070,0.04029999999999999
Pakistan,town,2071,0.04029999999999999
Pakistan,town,2072,0.04029999999999999
Pakistan,town,2073,0.04029999999999999
Pakistan,town,2074,0.04029999999999999
Pakistan,town,2075,0.04029999999999999
Pakistan,town,2076,0.04029999999999999
Pakistan,town,2077,0.04029999999999999
Pakistan,town,2078,0.04029999999999999
Pakistan,town,2079,0.04029999999999999
Pakistan,town,2080,0.04029999999999999
Pakistan,town,2081,0.04029999999999999
Pakistan,town,2082,0.04029999999999999
Pakistan,town,2083,0.04029999999999999
Pakistan,town,2084,0.04029999999999999
Pakistan,town,2085,0.04029999999999999
Pakistan,town,2086,0.04029999999999999
Pakistan,town,2087,0.04029999999999999
Pakistan,town,2088,0.04029999999999999
Pakistan,town,2089,0.04029999999999999
Pakistan,town,2090,0.04029999999999999
Pakistan,town,2091,0.04029999999999999
Pakistan,town,2092,0.04029999999999999
Pakistan,town,2093,0.04029999999999999
Pakistan,town,2094,0.04029999999999999
Pakistan,town,2095,0.04029999999999999
Pakistan,town,2096,0.04029999999999999
Pakistan,town,2097,0.04029999999999999
Pakistan,town,2098,0.04029999999999999
Pakistan,town,2099,0.04029999999999999
Pakistan,town,2100,0.04029999999999999
Sri Lanka,city,2011,0.495
Sri Lanka,city,2012,0.49236842105263157
Sri Lanka,city,2013,0.48973684210526314
Sri Lanka,city,2014,0.4871052631578947
Sri Lanka,city,2015,0.48447368421052633
Sri Lanka,city,2016,0.4818421052631579
Sri Lanka,city,2017,0.4792105263157895
Sri Lanka,city,2018,0.47657894736842105
Sri Lanka,city,2019,0.4739473684210526
Sri Lanka,city,2020,0.4713157894736842
Sri Lanka,city,2021,0.4686842105263158
Sri Lanka,city,2022,0.4660526315789474
Sri Lanka,city,2023,0.46342105263157896
Sri Lanka,city,2024,0.4607894736842105
Sri Lanka,city,2025,0.4581578947368421
Sri Lanka,city,2026,0.45552631578947367
Sri Lanka,city,2027,0.45289473684210524
Sri Lanka,city,2028,0.45026315789473687
Sri Lanka,city,2029,0.44763157894736844
Sri Lanka,city,2030,0.445
Sri Lanka,city,2031,0.44325000000000003
Sri Lanka,city,2032,0.4415
Sri Lanka,city,2033,0.43975000000000003
Sri Lanka,city,2034,0.438
Sri Lanka,city,2035,0.43625
Sri Lanka,city,2036,0.4345
Sri Lanka,city,2037,0.43275
Sri Lanka,city,2038,0.431
Sri Lanka,city,2039,0.42925
Sri Lanka,city,2040,0.4275
Sri Lanka,city,2041,0.42575
Sri Lanka,city,2042,0.42400000000000004
Sri Lanka,city,2043,0.42225
Sri Lanka,city,2044,0.42050000000000004
Sri Lanka,city,2045,0.41875
Sri Lanka,city,2046,0.41700000000000004
Sri Lanka,city,2047,0.41525
Sri Lanka,city,2048,0.41350000000000003
Sri Lanka,city,2049,0.41175000000000006
Sri Lanka,city,2050,0.41000000000000003
Sri Lanka,city,2051,0.41000000000000003
Sri Lanka,city,2052,0.41000000000000003
Sri Lanka,city,2053,0.41000000000000003
Sri Lanka,city,2054,0.41000000000000003
Sri Lanka,city,2055,0.41000000000000003
Sri Lanka,city,2056,0.41000000000000003
Sri Lanka,city,2057,0.41000000000000003
Sri Lanka,city,2058,0.41000000000000003
Sri Lanka,city,2059,0.41000000000000003
Sri Lanka,city,2060,0.41000000000000003
Sri Lanka,city,2061,0.41000000000000003
Sri Lanka,city,2062,0.41000000000000003
Sri Lanka,city,2063,0.41000000000000003
Sri Lanka,city,2064,0.41000000000000003
Sri Lanka,city,2065,0.41000000000000003
Sri Lanka,city,2066,0.41000000000000003
Sri Lanka,city,2067,0.41000000000000003
Sri Lanka,city,2068,0.41000000000000003
Sri Lanka,city,2069,0.41000000000000003
Sri Lanka,city,2070,0.41000000000000003
Sri Lanka,city,2071,0.41000000000000003
Sri Lanka,city,2072,0.41000000000000003
Sri Lanka,city,2073,0.41000000000000003
Sri Lanka,city,2074,0.41000000000000003
Sri Lanka,city,2075,0.41000000000000003
Sri Lanka,city,2076,0.41000000000000003
Sri Lanka,city,2077,0.41000000000000003
Sri Lanka,city,2078,0.41000000000000003
Sri Lanka,city,2079,0.41000000000000003
Sri Lanka,city,2080,0.41000000000000003
Sri Lanka,city,2081,0.41000000000000003
Sri Lanka,city,2082,0.41000000000000003
Sri Lanka,city,2083,0.41000000000000003
Sri Lanka,city,2084,0.41000000000000003
Sri Lanka,city,2085,0.41000000000000003
Sri Lanka,city,2086,0.41000000000000003
Sri Lanka,city,2087,0.41000000000000003
Sri Lanka,city,2088,0.41000000000000003
Sri Lanka,city,2089,0.41000000000000003
Sri Lanka,city,2090,0.41000000000000003
Sri Lanka,city,2091,0.41000000000000003
Sri Lanka,city,2092,0.41000000000000003
Sri Lanka,city,2093,0.41000000000000003
Sri Lanka,city,2094,0.41000000000000003
Sri Lanka,city,2095,0.41000000000000003
Sri Lanka,city,2096,0.41000000000000003
Sri Lanka,city,2097,0.41000000000000003
Sri Lanka,city,2098,0.41000000000000003
Sri Lanka,city,2099,0.41000000000000003
Sri Lanka,city,2100,0.41000000000000003
Sri Lanka,large_city,2011,0.203
Sri Lanka,large_city,2012,0.20826315789473684
Sri Lanka,large_city,2013,0.2135263157894737
Sri Lanka,large_city,2014,0.21878947368421053
Sri Lanka,large_city,2015,0.2240526315789474
Sri Lanka,large_city,2016,0.22931578947368422
Sri Lanka,large_city,2017,0.23457894736842108
Sri Lanka,large_city,2018,0.2398421052631579
Sri Lanka,large_city,2019,0.24510526315789477
Sri Lanka,large_city,2020,0.25036842105263163
Sri Lanka,large_city,2021,0.25563157894736843
Sri Lanka,large_city,2022,0.2608947368421053
Sri Lanka,large_city,2023,0.26615789473684215
Sri Lanka,large_city,2024,0.271421052631579
Sri Lanka,large_city,2025,0.2766842105263158
Sri Lanka,large_city,2026,0.28194736842105267
Sri Lanka,large_city,2027,0.2872105263157895
Sri Lanka,large_city,2028,0.29247368421052633
Sri Lanka,large_city,2029,0.2977368421052632
Sri Lanka,large_city,2030,0.30300000000000005
Sri Lanka,large_city,2031,0.30650000000000005
Sri Lanka,large_city,2032,0.31000000000000005
Sri Lanka,large_city,2033,0.31350000000000006
Sri Lanka,large_city,2034,0.31700000000000006
Sri Lanka,large_city,2035,0.32050000000000006
Sri Lanka,large_city,2036,0.32400000000000007
Sri Lanka,large_city,2037,0.32750000000000007
Sri Lanka,large_city,2038,0.33100000000000007
Sri Lanka,large_city,2039,0.3345000000000001
Sri Lanka,large_city,2040,0.3380000000000001
Sri Lanka,large_city,2041,0.3415
Sri Lanka,large_city,2042,0.3450000000000001
Sri Lanka,large_city,2043,0.34850000000000003
Sri Lanka,large_city,2044,0.35200000000000004
Sri Lanka,large_city,2045,0.35550000000000004
Sri Lanka,large_city,2046,0.35900000000000004
Sri Lanka,large_city,2047,0.36250000000000004
Sri Lanka,large_city,2048,0.36600000000000005
Sri Lanka,large_city,2049,0.36950000000000005
Sri Lanka,large_city,2050,0.37300000000000005
Sri Lanka,large_city,2051,0.37300000000000005
Sri Lanka,large_city,2052,0.37300000000000005
Sri Lanka,large_city,2053,0.37300000000000005
Sri Lanka,large_city,2054,0.37300000000000005
Sri Lanka,large_city,2055,0.37300000000000005
Sri Lanka,large_city,2056,0.37300000000000005
Sri Lanka,large_city,2057,0.37300000000000005
Sri Lanka,large_city,2058,0.37300000000000005
Sri Lanka,large_city,2059,0.37300000000000005
Sri Lanka,large_city,2060,0.37300000000000005
Sri Lanka,large_city,2061,0.37300000000000005
Sri Lanka,large_city,2062,0.37300000000000005
Sri Lanka,large_city,2063,0.37300000000000005
Sri Lanka,large_city,2064,0.37300000000000005
Sri Lanka,large_city,2065,0.37300000000000005
Sri Lanka,large_city,2066,0.37300000000000005
Sri Lanka,large_city,2067,0.37300000000000005
Sri Lanka,large_city,2068,0.37300000000000005
Sri Lanka,large_city,2069,0.37300000000000005
Sri Lanka,large_city,2070,0.37300000000000005
Sri Lanka,large_city,2071,0.37300000000000005
Sri Lanka,large_city,2072,0.37300000000000005
Sri Lanka,large_city,2073,0.37300000000000005
Sri Lanka,large_city,2074,0.37300000000000005
Sri Lanka,large_city,2075,0.37300000000000005
Sri Lanka,large_city,2076,0.37300000000000005
Sri Lanka,large_city,2077,0.37300000000000005
Sri Lanka,large_city,2078,0.37300000000000005
Sri Lanka,large_city,2079,0.37300000000000005
Sri Lanka,large_city,2080,0.37300000000000005
Sri Lanka,large_city,2081,0.37300000000000005
Sri Lanka,large_city,2082,0.37300000000000005
Sri Lanka,large_city,2083,0.37300000000000005
Sri Lanka,large_city,2084,0.37300000000000005
Sri Lanka,large_city,2085,0.37300000000000005
Sri Lanka,large_city,2086,0.37300000000000005
Sri Lanka,large_city,2087,0.37300000000000005
Sri Lanka,large_city,2088,0.37300000000000005
Sri Lanka,large_city,2089,0.37300000000000005
Sri Lanka,large_city,2090,0.37300000000000005
Sri Lanka,large_city,2091,0.37300000000000005
Sri Lanka,large_city,2092,0.37300000000000005
Sri Lanka,large_city,2093,0.37300000000000005
Sri Lanka,large_city,2094,0.37300000000000005
Sri Lanka,large_city,2095,0.37300000000000005
Sri Lanka,large_city,2096,0.37300000000000005
Sri Lanka,large_city,2097,0.37300000000000005
Sri Lanka,large_city,2098,0.37300000000000005
Sri Lanka,large_city,2099,0.37300000000000005
Sri Lanka,large_city,2100,0.37300000000000005
Sri Lanka,town,2011,0.302
Sri Lanka,town,2012,0.29936842105263156
Sri Lanka,town,2013,0.29673684210526313
Sri Lanka,town,2014,0.2941052631578947
Sri Lanka,town,2015,0.29147368421052633
Sri Lanka,town,2016,0.2888421052631579
Sri Lanka,town,2017,0.28621052631578947
Sri Lanka,town,2018,0.28357894736842104
Sri Lanka,town,2019,0.2809473684210526
Sri Lanka,town,2020,0.2783157894736842
Sri Lanka,town,2021,0.2756842105263158
Sri Lanka,town,2022,0.2730526315789474
Sri Lanka,town,2023,0.27042105263157895
Sri Lanka,town,2024,0.2677894736842105
Sri Lanka,town,2025,0.2651578947368421
Sri Lanka,town,2026,0.26252631578947366
Sri Lanka,town,2027,0.2598947368421053
Sri Lanka,town,2028,0.25726315789473686
Sri Lanka,town,2029,0.25463157894736843
Sri Lanka,town,2030,0.252
Sri Lanka,town,2031,0.25025000000000003
Sri Lanka,town,2032,0.2485
Sri Lanka,town,2033,0.24675
Sri Lanka,town,2034,0.245
Sri Lanka,town,2035,0.24325
Sri Lanka,town,2036,0.2415
Sri Lanka,town,2037,0.23975
Sri Lanka,town,2038,0.238
Sri Lanka,town,2039,0.23625
Sri Lanka,town,2040,0.2345
Sri Lanka,town,2041,0.23275
Sri Lanka,town,2042,0.23099999999999998
Sri Lanka,town,2043,0.22925
Sri Lanka,town,2044,0.2275
Sri Lanka,town,2045,0.22575
Sri Lanka,town,2046,0.224
Sri Lanka,town,2047,0.22225
Sri Lanka,town,2048,0.2205
Sri Lanka,town,2049,0.21875
Sri Lanka,town,2050,0.217
Sri Lanka,town,2051,0.217
Sri Lanka,town,2052,0.217
Sri Lanka,town,2053,0.217
Sri Lanka,town,2054,0.217
Sri Lanka,town,2055,0.217
Sri Lanka,town,2056,0.217
Sri Lanka,town,2057,0.217
Sri Lanka,town,2058,0.217
Sri Lanka,town,2059,0.217
Sri Lanka,town,2060,0.217
Sri Lanka,town,2061,0.217
Sri Lanka,town,2062,0.217
Sri Lanka,town,2063,0.217
Sri Lanka,town,2064,0.217
Sri Lanka,town,2065,0.217
Sri Lanka,town,2066,0.217
Sri Lanka,town,2067,0.217
Sri Lanka,town,2068,0.217
Sri Lanka,town,2069,0.217
Sri Lanka,town,2070,0.217
Sri Lanka,town,2071,0.217
Sri Lanka,town,2072,0.217
Sri Lanka,town,2073,0.217
Sri Lanka,town,2074,0.217
Sri Lanka,town,2075,0.217
Sri Lanka,town,2076,0.217
Sri Lanka,town,2077,0.217
Sri Lanka,town,2078,0.217
Sri Lanka,town,2079,0.217
Sri Lanka,town,2080,0.217
Sri Lanka,town,2081,0.217
Sri Lanka,town,2082,0.217
Sri Lanka,town,2083,0.217
Sri Lanka,town,2084,0.217
Sri Lanka,town,2085,0.217
Sri Lanka,town,2086,0.217
Sri Lanka,town,2087,0.217
Sri Lanka,town,2088,0.217
Sri Lanka,town,2089,0.217
Sri Lanka,town,2090,0.217
Sri Lanka,town,2091,0.217
Sri Lanka,town,2092,0.217
Sri Lanka,town,2093,0.217
Sri Lanka,town,2094,0.217
Sri Lanka,town,2095,0.217
Sri Lanka,town,2096,0.217
Sri Lanka,town,2097,0.217
Sri Lanka,town,2098,0.217
Sri Lanka,town,2099,0.217
Sri Lanka,town,2100,0.217
