trip_dist,area_type,y,n,value
02_05,rural,2012,India,0.5546246726337286
02_05,rural,2012,Maldives,0.552402018359415
02_05,rural,2012,Nepal,0.5533466240682605
02_05,rural,2012,Pakistan,0.552265450208602
02_05,rural,2012,Sri Lanka,0.5513642146678558
02_05,town,2012,Afghanistan,0.7848521796140966
02_05,town,2012,Bangladesh,0.7926944904769252
02_05,town,2012,Bhutan,0.7876066961235706
02_05,town,2012,India,0.7902683159288878
02_05,town,2012,Maldives,0.7871013214965759
02_05,town,2012,Nepal,0.7884472622734281
02_05,town,2012,Pakistan,0.786906729571842
02_05,town,2012,Sri Lanka,0.7856225856666338
06_10,city,2012,Afghanistan,0.9275525759075687
06_10,city,2012,Bangladesh,0.9368207614727297
06_10,city,2012,Bhutan,0.9308079136005835
06_10,city,2012,India,0.9339534642795947
06_10,city,2012,Maldives,0.9302106526777714
06_10,city,2012,Nepal,0.9318013099595059
06_10,city,2012,Pakistan,0.929980680403086
06_10,city,2012,Sri Lanka,0.9284630557878399
06_10,large_city,2012,Afghanistan,1.0702529722010405
06_10,large_city,2012,Bangladesh,1.0809470324685342
06_10,large_city,2012,Bhutan,1.074009131077596
06_10,large_city,2012,India,1.0776386126303015
06_10,large_city,2012,Maldives,1.0733199838589669
06_10,large_city,2012,Nepal,1.0751553576455837
06_10,large_city,2012,Pakistan,1.0730546312343299
06_10,large_city,2012,Sri Lanka,1.071303525909046
06_10,rural,2012,Afghanistan,0.5508235296928023
06_10,rural,2012,Bangladesh,0.5563274060438057
06_10,rural,2012,Bhutan,0.5527566994612696
06_10,rural,2012,India,0.5546246726337286
06_10,rural,2012,Maldives,0.552402018359415
06_10,rural,2012,Nepal,0.5533466240682605
06_10,rural,2012,Pakistan,0.552265450208602
06_10,rural,2012,Sri Lanka,0.5513642146678558
06_10,town,2012,Afghanistan,0.7848521796140966
06_10,town,2012,Bangladesh,0.7926944904769252
06_10,town,2012,Bhutan,0.7876066961235706
06_10,town,2012,India,0.7902683159288878
06_10,town,2012,Maldives,0.7871013214965759
06_10,town,2012,Nepal,0.7884472622734281
06_10,town,2012,Pakistan,0.786906729571842
06_10,town,2012,Sri Lanka,0.7856225856666338
11_20,city,2012,Afghanistan,0.9275525759075687
11_20,city,2012,Bangladesh,0.9368207614727297
11_20,city,2012,Bhutan,0.9308079136005835
11_20,city,2012,India,0.9339534642795947
11_20,city,2012,Maldives,0.9302106526777714
11_20,city,2012,Nepal,0.9318013099595059
11_20,city,2012,Pakistan,0.929980680403086
11_20,city,2012,Sri Lanka,0.9284630557878399
11_20,large_city,2012,Afghanistan,1.0702529722010405
11_20,large_city,2012,Bangladesh,1.0809470324685342
11_20,large_city,2012,Bhutan,1.074009131077596
11_20,large_city,2012,India,1.0776386126303015
11_20,large_city,2012,Maldives,1.0733199838589669
11_20,large_city,2012,Nepal,1.0751553576455837
11_20,large_city,2012,Pakistan,1.0730546312343299
11_20,large_city,2012,Sri Lanka,1.071303525909046
11_20,rural,2012,Afghanistan,0.5508235296928023
11_20,rural,2012,Bangladesh,0.5563274060438057
11_20,rural,2012,Bhutan,0.5527566994612696
11_20,rural,2012,India,0.5546246726337286
11_20,rural,2012,Maldives,0.552402018359415
11_20,rural,2012,Nepal,0.5533466240682605
11_20,rural,2012,Pakistan,0.552265450208602
11_20,rural,2012,Sri Lanka,0.5513642146678558
11_20,town,2012,Afghanistan,0.7848521796140966
